dataset_id,timestamp,tahun,bulan,tahun_bulan,tipe_transaksi,category,amount,metode_pembayaran,status_transaksi,sumber_file,source,hour,day_of_week,day_name,day_of_month,month,date_only,is_weekend,week_period,hour_sin,hour_cos,is_night,is_late_night,night_score,time_segment,category_score,category_type,is_hedonic_category,amount_log,amount_z,amount_score,amount_percentile,is_high_amount,user_proxy,transactions_same_day,daily_amount_total,share_of_daily_spend,amount_vs_weekly_avg,budget_limit,spent_so_far,budget_remaining_ratio,weekend_score,fingo_impulse_signal,signal_band,label
ecommerce_sales,2024-06-26 05:43:00,2024,6,2024-06,Sales,Belanja,194440.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,5,2,Wednesday,26,2024-06,2024-06-26,0,26,0.9659258262890684,0.2588190451025207,0,0,0.5833333333333333,late_night,1.0,hedonic,1,12.177884054120865,3.0,1.0,0.9586358635863588,1,ecommerce_sales_unknown_unknown,15,962385.0,0.2020397242267905,2.8617137609223464,1392395.8305830583,2531141.0,0.0,0.0,0.7541666666666667,high,IMPULSIF
ecommerce_sales,2024-06-07 17:28:00,2024,6,2024-06,Sales,Belanja,27500.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,17,4,Friday,7,2024-06,2024-06-07,0,23,-0.9659258262890684,-0.2588190451025206,0,0,0.4166666666666666,evening,1.0,hedonic,1,10.221977646629885,0.2760611814345707,0.5460101969057618,0.5486248624862486,0,ecommerce_sales_unknown_unknown,20,823253.0,0.0334040689800097,0.5272816916840044,1392395.8305830583,7953046.0,0.0,0.0,0.5823358825597738,watch,PERTIMBANGAN
ecommerce_sales,2025-02-06 08:45:00,2025,2,2025-02,Sales,Belanja,54500.0,Online Payment,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,8,3,Thursday,6,2025-02,2025-02-06,0,6,0.8660254037844387,-0.4999999999999998,0,0,0.3333333333333333,morning,1.0,hedonic,1,10.905974329106854,2.1502507461148346,0.8583751243524724,0.8001100110011001,0,ecommerce_sales_unknown_unknown,22,805077.0,0.0676953881429974,0.743593551979908,1392395.8305830583,8047887.0,0.0,0.0,0.6312604477547847,watch,PERTIMBANGAN
ecommerce_sales,2024-06-11 23:28:00,2024,6,2024-06,Sales,Belanja,18576.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,23,1,Tuesday,11,2024-06,2024-06-11,0,24,-0.2588190451025215,0.965925826289068,1,0,0.9166666666666666,night,1.0,hedonic,1,9.829679535391405,-0.3433931769064172,0.4427678038489304,0.3212321232123212,0,ecommerce_sales_unknown_unknown,23,1186290.0,0.015658902966391,0.3727654259791782,1392395.8305830583,1817043.0,0.0,0.0,0.731525284295566,high,IMPULSIF
ecommerce_sales,2025-11-15 10:42:00,2025,11,2025-11,Sales,Belanja,50000.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,5,Saturday,15,2025-11,2025-11-15,1,46,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,10.819798284210286,1.837885818668124,0.8063143031113539,0.7811881188118812,0,ecommerce_sales_unknown_unknown,34,2355945.0,0.0212229063072355,1.0608345930169856,1392395.8305830583,8202906.0,0.0,1.0,0.6599119091111717,watch,PERTIMBANGAN
ecommerce_sales,2025-11-30 16:40:00,2025,11,2025-11,Sales,Belanja,15520.0,COD (Bayar di Tempat),Sedang Dikirim,ecommerce_sales_clean.csv,ecommerce_sales,16,6,Sunday,30,2025-11,2025-11-30,1,48,-0.8660254037844384,-0.5000000000000004,0,0,0.3333333333333333,evening,1.0,hedonic,1,9.649949224651184,-0.5555236698568946,0.4074127216905176,0.1718371837183718,0,ecommerce_sales_unknown_unknown,38,1293072.0,0.0120024252323149,0.3865328575944179,1392395.8305830583,8541079.0,0.0,1.0,0.618519847089296,watch,PERTIMBANGAN
personal_finance,2020-08-04 00:00:00,2020,8,2020-08,Expense,Belanja,133.91,,Expense,personal_finance_clean.csv,personal_finance,0,1,Tuesday,4,2020-08,2020-08-04,0,32,0.0,1.0,0,1,1.0,late_night,1.0,hedonic,1,4.904607889450726,-1.2684250036764362,0.2885958327205939,0.0446666666666666,0,personal_finance_unknown_unknown,3,4759.68,0.0281342443189398,0.1081568197155125,32688.022833333336,7153.68,0.781152869463066,0.0,0.7221489581801483,high,IMPULSIF
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,71500.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,11.177466714598282,3.0,1.0,0.8576457645764577,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0007041345074567,1.2483808767570292,1392395.8305830583,83997697.0,0.0,0.0,0.6083333333333333,watch,PERTIMBANGAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,45000.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,10.714439990727769,1.4908136770606677,0.7484689461767781,0.7460946094609461,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0004431615781196,0.7856942580988296,1392395.8305830583,35518760.0,0.0,0.0,0.5454505698775278,watch,PERTIMBANGAN
daily_household,2017-02-15 00:00:00,2017,2,2017-02,Transfer-Out,Lainnya,2065338.0,Saving Bank account 1,Transfer-Out,daily_household_transactions_clean.csv,daily_household,0,2,Wednesday,15,2017-02,2017-02-15,0,7,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,14.54080493555264,3.0,1.0,0.9630913539967374,1,daily_household_unknown_unknown,1,2065338.0,0.9999999999999996,5.0,12617743.237561176,2402973.0,0.8095560390825911,0.0,0.75,high,IMPULSIF
daily_household,2017-11-16 05:55:14,2017,11,2017-11,Expense,Makanan,12810.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,5,3,Thursday,16,2017-11,2017-11-16,0,46,0.9659258262890684,0.2588190451025207,0,0,0.5833333333333333,late_night,0.5,neutral,0,9.458059455856434,-0.2380588235293964,0.4603235294117673,0.4257748776508972,0,daily_household_unknown_unknown,1,12810.0,0.999999999999922,0.2059496567505687,12617743.237561176,2950509.0,0.7661619083183776,0.0,0.4692475490196084,low,AMAN
ecommerce_sales,2025-11-18 19:22:00,2025,11,2025-11,Sales,Belanja,22900.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,19,1,Tuesday,18,2025-11,2025-11-18,0,47,-0.9659258262890684,0.2588190451025203,0,0,0.5833333333333333,evening,1.0,hedonic,1,10.038935856711175,-0.043245188844289,0.4927924685259519,0.4874587458745875,0,ecommerce_sales_unknown_unknown,37,887365.0,0.0258067424340603,0.6448018341739539,1392395.8305830583,2010235.0,0.0,0.0,0.6273647837981546,watch,PERTIMBANGAN
ecommerce_sales,2025-11-07 21:47:00,2025,11,2025-11,Sales,Belanja,14000.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,21,4,Friday,7,2025-11,2025-11-07,0,45,-0.7071067811865477,0.7071067811865474,1,0,0.75,night,1.0,hedonic,1,9.546884034617923,-0.6610336009055613,0.3898277331824064,0.1438943894389439,0,ecommerce_sales_unknown_unknown,32,1134004.0,0.0123456354651306,0.2381670368980611,1392395.8305830583,11192648.0,0.0,0.0,0.6599569332956016,watch,PERTIMBANGAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,206696.0,Online Payment,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,12.239009231776436,3.0,1.0,0.9610561056105612,1,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0020355494566893,3.6088857860443486,1392395.8305830583,53123223.0,0.0,0.0,0.6083333333333333,watch,PERTIMBANGAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,18160.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,9.807031716718498,-0.3722695790881576,0.4379550701519737,0.3016501650165016,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0001788403168589,0.3170712828238832,1392395.8305830583,35434875.0,0.0,0.0,0.4678221008713267,low,AMAN
ecommerce_sales,2025-02-02 10:47:00,2025,2,2025-02,Sales,Belanja,33000.0,Online Payment,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,6,Sunday,2,2025-02,2025-02-02,1,5,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,10.404293143019792,0.6578405372027727,0.6096400895337954,0.6343234323432343,0,ecommerce_sales_unknown_unknown,72,2302907.0,0.0143297145737973,0.8652866092201427,1392395.8305830583,4302971.0,0.0,1.0,0.6107433557167822,watch,PERTIMBANGAN
daily_household,2015-07-09 00:00:00,2015,7,2015-07,Expense,Lainnya,83997.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,3,Thursday,9,2015-07,2015-07-09,0,28,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,11.33854826801819,2.848770588235111,0.9747950980391852,0.7067699836867863,0,daily_household_unknown_unknown,1,83997.0,0.999999999999988,0.1128273607844699,12617743.237561176,632997.0,0.9498327879968532,0.0,0.7436987745097963,high,IMPULSIF
personal_finance,2020-07-20 00:00:00,2020,7,2020-07,Expense,Hiburan,1348.86,,Expense,personal_finance_clean.csv,personal_finance,0,0,Monday,20,2020-07,2020-07-20,0,30,0.0,1.0,0,1,1.0,late_night,1.0,hedonic,1,7.207756162351171,0.2389210857884727,0.5398201809647455,0.5866666666666667,0,personal_finance_unknown_unknown,1,1348.86,0.9999999999992586,1.091842792571122,32688.022833333336,1348.86,0.9587353445364866,0.0,0.7849550452411863,high,IMPULSIF
personal_finance,2021-01-13 00:00:00,2021,1,2021-01,Expense,Lainnya,156.99,,Expense,personal_finance_clean.csv,personal_finance,0,2,Wednesday,13,2021-01,2021-01-13,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,5.062531739884758,-1.2397904526703454,0.2933682578882757,0.0573333333333333,0,personal_finance_unknown_unknown,2,1438.48,0.1091360324786516,0.1150217110044277,32688.022833333336,4812.58,0.852772374011766,0.0,0.5733420644720689,watch,PERTIMBANGAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,22865.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,10.037406370101916,-0.0456746938355412,0.4923875510274098,0.486028602860286,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0002251753218601,0.3992199824762164,1392395.8305830583,61379472.0,0.0,0.0,0.4814302210901857,low,AMAN
daily_household,2017-05-17 14:12:16,2017,5,2017-05,Expense,Makanan,18117.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,14,2,Wednesday,17,2017-05,2017-05-17,0,20,-0.4999999999999997,-0.8660254037844388,0,0,0.1666666666666666,midday,0.5,neutral,0,9.804661198229232,-0.0079352941176465,0.4986774509803922,0.4794045676998368,0,daily_household_unknown_unknown,4,59292.0,0.3055555555555504,0.1202544675944981,12617743.237561176,4314042.0,0.6580971796004115,0.0,0.3330026960784313,low,AMAN
ecommerce_sales,2025-11-17 13:40:00,2025,11,2025-11,Sales,Belanja,16233.0,SeaBank Bayar Instan,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,13,0,Monday,17,2025-11,2025-11-17,0,47,-0.2588190451025208,-0.9659258262890684,0,0,0.0833333333333333,midday,1.0,hedonic,1,9.69486308732112,-0.5060311824636712,0.4156614695893881,0.188998899889989,0,ecommerce_sales_unknown_unknown,41,1213168.0,0.0133806694538596,0.4570772128447944,1392395.8305830583,347443.0,0.7504710999784373,0.0,0.4330820340640137,low,AMAN
personal_finance,2022-08-24 00:00:00,2022,8,2022-08,Expense,Belanja,1091.85,,Expense,personal_finance_clean.csv,personal_finance,0,2,Wednesday,24,2022-08,2022-08-24,0,34,0.0,1.0,0,1,1.0,late_night,1.0,hedonic,1,6.9965442417961965,-0.0799422571090755,0.4866762904818207,0.4773333333333333,0,personal_finance_unknown_unknown,1,1091.85,0.9999999999990842,0.7968868486598879,32688.022833333336,23642.28,0.2767295801111818,0.0,0.7716690726204551,high,IMPULSIF
daily_household,2018-07-18 20:26:03,2018,7,2018-07,Expense,Makanan,39528.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,20,2,Wednesday,18,2018-07,2018-07-18,0,29,-0.8660254037844386,0.5000000000000001,1,0,0.6666666666666667,night,0.5,neutral,0,10.58478985872815,0.9204941176469996,0.6534156862744999,0.6056280587275693,0,daily_household_unknown_unknown,1,39528.0,0.9999999999999748,0.5318410744264058,12617743.237561176,2921961.0,0.7684244365266721,0.0,0.5466872549019582,watch,PERTIMBANGAN
daily_household,2016-10-01 00:00:00,2016,10,2016-10,Expense,Lainnya,36600.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,1,2016-10,2016-10-01,1,39,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.50783084142058,0.7935294117646549,0.6322549019607758,0.5962479608482871,0,daily_household_unknown_unknown,3,3696600.0,0.0099009900990098,0.036548414859878,12617743.237561176,14905899.0,0.0,1.0,0.758063725490194,high,IMPULSIF
daily_household,2016-06-01 00:00:00,2016,6,2016-06,Expense,Lainnya,1830000.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,2,Wednesday,1,2016-06,2016-06-01,0,22,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,14.419827071265544,3.0,1.0,0.945146818923328,1,daily_household_unknown_unknown,3,3664575.0,0.4993757802746565,1.5131948065136638,12617743.237561176,24231396.0,0.0,0.0,0.75,high,IMPULSIF
personal_finance,2023-01-11 00:00:00,2023,1,2023-01,Income,Lainnya,1190.0,,Income,personal_finance_clean.csv,personal_finance,0,2,Wednesday,11,2023-01,2023-01-11,0,2,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,7.0825485693553,0.0418290245741056,0.5069715040956843,0.5193333333333333,0,personal_finance_unknown_unknown,1,1190.0,0.9999999999991596,0.8718761455842345,32688.022833333336,22168.87,0.3218044996776678,0.0,0.6267428760239211,watch,PERTIMBANGAN
daily_household,2016-08-31 15:47:44,2016,8,2016-08,Income,Lainnya,11692602.0,Saving Bank account 1,Income,daily_household_transactions_clean.csv,daily_household,15,2,Wednesday,31,2016-08,2016-08-31,0,35,-0.7071067811865471,-0.7071067811865479,0,0,0.25,midday,0.5,neutral,0,16.27446697760902,3.0,1.0,0.9906199021207178,1,daily_household_unknown_unknown,1,11692602.0,1.0,5.0,12617743.237561176,11833512.0,0.0621530508900065,0.0,0.4875,watch,PERTIMBANGAN
daily_household,2017-12-04 00:00:00,2017,12,2017-12,Expense,Makanan,9150.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,4,2017-12,2017-12-04,0,49,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.12161844191538,-0.3967647058823274,0.4338725490196121,0.3462479608482871,0,daily_household_unknown_unknown,9,3001749.0,0.0030482228860574,0.0157453866017256,12617743.237561176,25017564.0,0.0,0.0,0.608468137254903,watch,PERTIMBANGAN
personal_finance,2023-01-06 00:00:00,2023,1,2023-01,Expense,Lainnya,1794.22,,Expense,personal_finance_clean.csv,personal_finance,0,4,Friday,6,2023-01,2023-01-06,0,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,7.4928828560862835,0.7914637043358139,0.6319106173893023,0.7846666666666666,0,personal_finance_unknown_unknown,1,1794.22,0.9999999999994428,1.088739449198895,32688.022833333336,33492.46,0.0,0.0,0.6579776543473256,watch,PERTIMBANGAN
ecommerce_sales,2024-01-05 22:01:00,2024,1,2024-01,Sales,Belanja,16900.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,22,4,Friday,5,2024-01,2024-01-05,0,1,-0.5000000000000004,0.8660254037844384,1,0,0.8333333333333334,night,1.0,hedonic,1,9.735128070758227,-0.4597317587732366,0.4233780402044605,0.2144114411441144,0,ecommerce_sales_unknown_unknown,11,338158.0,0.0499766381395677,0.2272568596340042,1392395.8305830583,7921029.0,0.0,0.0,0.6975111767177818,high,IMPULSIF
ecommerce_sales,2025-02-02 17:11:00,2025,2,2025-02,Sales,Belanja,20998.0,SPayLater,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,17,6,Sunday,2,2025-02,2025-02-02,1,5,-0.9659258262890684,-0.2588190451025206,0,0,0.4166666666666666,evening,1.0,hedonic,1,9.95223009652412,-0.1752714315117654,0.4707880947480391,0.4254125412541254,0,ecommerce_sales_unknown_unknown,72,2302907.0,0.0091180408066847,0.5505844915274107,1392395.8305830583,4743883.0,0.0,1.0,0.663530357020343,watch,PERTIMBANGAN
personal_finance,2022-04-22 00:00:00,2022,4,2022-04,Expense,Makanan,497.02,,Expense,personal_finance_clean.csv,personal_finance,0,4,Friday,22,2022-04,2022-04-22,0,16,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,6.210640236860806,-0.8179270913791375,0.3636788181034771,0.198,0,personal_finance_unknown_unknown,2,2916.02,0.1704446471559967,0.396967432048122,32688.022833333336,18455.93,0.4353916694777832,0.0,0.5909197045258693,watch,PERTIMBANGAN
daily_household,2017-02-25 20:39:26,2017,2,2017-02,Expense,Makanan,58194.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,20,5,Saturday,25,2017-02,2017-02-25,1,8,-0.8660254037844386,0.5000000000000001,1,0,0.6666666666666667,night,0.5,neutral,0,10.971554719376076,1.7298941176469476,0.7883156862744913,0.672716150081566,0,daily_household_unknown_unknown,6,2138355.0,0.0272143774069319,0.1669414025177698,12617743.237561176,12477123.0,0.0111446425017248,1.0,0.6804122549019561,watch,PERTIMBANGAN
ecommerce_sales,2025-02-03 22:18:00,2025,2,2025-02,Sales,Belanja,21592.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,22,0,Monday,3,2025-02,2025-02-03,0,6,-0.5000000000000004,0.8660254037844384,1,0,0.8333333333333334,night,1.0,hedonic,1,9.980124467074832,-0.1340392610887996,0.4776601231518667,0.4454345434543454,0,ecommerce_sales_unknown_unknown,41,2200143.0,0.0098139075505546,0.2945994857678931,1392395.8305830583,2074873.0,0.0,0.0,0.7110816974546333,high,IMPULSIF
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,26896.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,10.19977003520708,0.2341348667283899,0.539022477788065,0.5358635863586358,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0002648727512245,0.4696007281294694,1392395.8305830583,70130756.0,0.0,0.0,0.4930889527803495,watch,PERTIMBANGAN
daily_household,2016-11-15 20:23:29,2016,11,2016-11,Expense,Makanan,3660.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,20,1,Tuesday,15,2016-11,2016-11-15,0,46,-0.8660254037844386,0.5000000000000001,1,0,0.6666666666666667,night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.116231647634584,0,daily_household_unknown_unknown,3,38430.0,0.0952380952380927,0.058842759071591,12617743.237561176,1922781.0,0.8476129238169815,0.0,0.4818823529411781,low,AMAN
personal_finance,2020-02-16 00:00:00,2020,2,2020-02,Expense,Lainnya,1023.96,,Expense,personal_finance_clean.csv,personal_finance,0,6,Sunday,16,2020-02,2020-02-16,1,7,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,6.9324088664207935,-0.1641710122132135,0.472638164631131,0.4486666666666666,0,personal_finance_unknown_unknown,2,1754.33,0.5836758192583017,0.6494430681290809,32688.022833333336,5760.4,0.8237764324452592,1.0,0.7181595411577827,high,IMPULSIF
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,11900.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,9.38437770918244,-0.8068039003806928,0.3655326832698845,0.1025302530253025,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0001171916173249,0.2077724815861349,1392395.8305830583,8317443.0,0.0,0.0,0.4497165041508044,low,AMAN
daily_household,2017-03-18 09:41:44,2017,3,2017-03,Expense,Makanan,10431.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,9,5,Saturday,18,2017-03,2017-03-18,1,11,0.7071067811865476,-0.7071067811865475,0,0,0.25,morning,0.5,neutral,0,9.252633284166434,-0.3412176470588015,0.4431303921568664,0.3686786296900489,0,daily_household_unknown_unknown,3,96441.0,0.1081593927893726,0.1285028801414979,12617743.237561176,1973215.8,0.8436157906489944,1.0,0.4482825980392165,low,AMAN
ecommerce_sales,2024-06-01 19:53:00,2024,6,2024-06,Sales,Belanja,35965.0,Online Payment,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,19,5,Saturday,1,2024-06,2024-06-01,1,22,-0.9659258262890684,0.2588190451025203,0,0,0.5833333333333333,evening,1.0,hedonic,1,10.490329326725142,0.8636543171759942,0.6439423861959991,0.6774477447744774,0,ecommerce_sales_unknown_unknown,25,1164967.0,0.0308721191244043,0.9192379258168496,1392395.8305830583,1101959.0,0.2085878341516142,1.0,0.7651522632156664,high,IMPULSIF
personal_finance,2023-03-23 00:00:00,2023,3,2023-03,Income,Lainnya,914.0,,Income,personal_finance_clean.csv,personal_finance,0,3,Thursday,23,2023-03,2023-03-23,0,12,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,6.818924065275521,-0.300594548982267,0.4499009085029555,0.3923333333333333,0,personal_finance_unknown_unknown,3,6152.0,0.1485695708712372,0.6333516519535859,32688.022833333336,29895.43,0.0854316838791952,0.0,0.6124752271257389,watch,PERTIMBANGAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,14000.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,9.546884034617923,-0.6610336009055613,0.3898277331824064,0.1438943894389439,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0001378724909705,0.244438213630747,1392395.8305830583,61356607.0,0.0,0.0,0.4557902666289349,low,AMAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,8900.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,9.093918908958932,-1.0150471853451666,0.3308254691091389,0.0451045104510451,0,ecommerce_sales_unknown_unknown,1754,101543099.0,8.764751211699773e-05,0.1553928643795463,1392395.8305830583,52549459.0,0.0,0.0,0.441039700610618,low,AMAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,32200.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,10.379752786950895,0.6023089945455796,0.6003848324242632,0.6103410341034103,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0003171067292322,0.5622078913507181,1392395.8305830583,75314645.0,0.0,0.0,0.5084295414393991,watch,PERTIMBANGAN
daily_household,2016-10-28 07:19:00,2016,10,2016-10,Expense,Transportasi,7320.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,7,4,Friday,28,2016-10,2016-10-28,0,43,0.9659258262890684,-0.2588190451025206,0,0,0.4166666666666666,morning,0.5,neutral,0,8.898502209646642,-0.4761176470587929,0.4206470588235345,0.2969004893964111,0,daily_household_unknown_unknown,2,47763.0,0.1532567049808397,0.0203819548362856,12617743.237561176,680430.6,0.9460735103584562,0.0,0.4009950980392169,low,AMAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,18883.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,9.846070281666178,-0.3220829474117194,0.4463195087647134,0.339053905390539,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.000185960446214,0.3296947705706711,1392395.8305830583,23203795.0,0.0,0.0,0.4699132105245116,low,AMAN
ecommerce_sales,2024-01-05 21:19:00,2024,1,2024-01,Sales,Belanja,24000.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,21,4,Friday,5,2024-01,2024-01-05,0,1,-0.7071067811865477,0.7071067811865474,1,0,0.75,night,1.0,hedonic,1,10.085850775128716,0.0331106823093513,0.5055184470515586,0.5038503850385039,0,ecommerce_sales_unknown_unknown,11,338158.0,0.0709727405532323,0.3227316349832012,1392395.8305830583,7904129.0,0.0,0.0,0.6888796117628897,watch,PERTIMBANGAN
ecommerce_sales,2024-01-11 21:27:00,2024,1,2024-01,Sales,Belanja,26000.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,21,3,Thursday,11,2024-01,2024-01-11,0,2,-0.7071067811865477,0.7071067811865474,1,0,0.75,night,1.0,hedonic,1,10.165890277802454,0.1719395389523338,0.528656589825389,0.5262926292629263,0,ecommerce_sales_unknown_unknown,12,787934.0,0.0329976876235826,0.4495107248648509,1392395.8305830583,2774596.0,0.0,0.0,0.6946641474563473,watch,PERTIMBANGAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,30700.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,10.332050506334692,0.4981873520633427,0.5830312253438904,0.57997799779978,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0003023346766282,0.5360180827474238,1392395.8305830583,56223480.0,0.0,0.0,0.5040911396693059,watch,PERTIMBANGAN
ecommerce_sales,2025-02-23 15:35:00,2025,2,2025-02,Sales,Belanja,19200.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,15,6,Sunday,23,2025-02,2025-02-23,1,8,-0.7071067811865471,-0.7071067811865479,0,0,0.25,midday,1.0,hedonic,1,9.862717639992916,-0.3000785736338067,0.4499869043943655,0.3712871287128713,0,ecommerce_sales_unknown_unknown,15,1875393.0,0.010237854145771,0.2661002907215771,1392395.8305830583,11729673.0,0.0,1.0,0.5999967260985913,watch,PERTIMBANGAN
